1, 0.56875, 0.5666666666666681, 0.6265624999999998, 0.5666666666666681, 0.6265624999999998, 0.7500000000000013, 0.56875, 0.7500000000000013
1, 0.2921875, 0.5611111111111114, 0.3499999999999998, 0.5611111111111114, 0.3499999999999998, 0.7611111111111118, 0.2921875, 0.7611111111111118
1, 0.4765625, 0.6944444444444449, 0.5343749999999998, 0.6944444444444449, 0.5343749999999998, 0.8611111111111114, 0.4765625, 0.8611111111111114
2, 0.5812499999999996, 0.6583333333333323, 0.6546874999999998, 0.6583333333333323, 0.6546874999999998, 0.8611111111111096, 0.5812499999999996, 0.8611111111111096
1, 0.871875, 0.9000000000000002, 0.9437500000000001, 0.9000000000000002, 0.9437500000000001, 0.9972222222222221, 0.871875, 0.9972222222222221
2, 0.9671875, 0.4749999999999987, 0.9984374999999988, 0.4749999999999987, 0.9984374999999988, 0.6611111111111084, 0.9671875, 0.6611111111111084
1, 0.303125, 0.34444444444444444, 0.365625, 0.34444444444444444, 0.365625, 0.49722222222222223, 0.303125, 0.49722222222222223
0, 0.3828125, 0.20555555555555555, 0.421875, 0.20555555555555555, 0.421875, 0.33888888888888885, 0.3828125, 0.33888888888888885
1, 0.1296875, 0.3416666666666666, 0.1828125, 0.3416666666666666, 0.1828125, 0.4611111111111111, 0.1296875, 0.4611111111111111
3, 0.096875, 0.35833333333333334, 0.18125, 0.35833333333333334, 0.18125, 0.4722222222222222, 0.096875, 0.4722222222222222
4, 0.978968561727195, 0.6400571690600478, 0.9978458834901284, 0.6611260313762883, 0.8795286081023577, 0.996170459538005, 0.8606512863394243, 0.9751015972217644
