1, 0.9406250000000002, 0.2888888888888896, 0.9984375, 0.2888888888888896, 0.9984375, 0.4416666666666675, 0.9406250000000002, 0.4416666666666675
1, 0.4796875, 0.5444444444444456, 0.5374999999999998, 0.5444444444444456, 0.5374999999999998, 0.7277777777777789, 0.4796875, 0.7277777777777789
1, 0.278125, 0.5472222222222225, 0.3359374999999998, 0.5472222222222225, 0.3359374999999998, 0.747222222222223, 0.278125, 0.747222222222223
1, 0.4265625, 0.6611111111111113, 0.4843749999999998, 0.6611111111111113, 0.4843749999999998, 0.8277777777777777, 0.4265625, 0.8277777777777777
2, 0.5468749999999997, 0.6333333333333323, 0.6343749999999997, 0.6333333333333323, 0.6343749999999997, 0.844444444444443, 0.5468749999999997, 0.844444444444443
1, 0.759375, 0.8583333333333336, 0.8312500000000002, 0.8583333333333336, 0.8312500000000002, 0.9972222222222221, 0.759375, 0.9972222222222221
2, 0.8359375, 0.46944444444444444, 0.9203125, 0.46944444444444444, 0.9203125, 0.6722222222222222, 0.8359375, 0.6722222222222222
1, 0.1625, 0.33055555555555555, 0.225, 0.33055555555555555, 0.225, 0.48333333333333345, 0.1625, 0.48333333333333345
0, 0.2265625, 0.14166666666666664, 0.265625, 0.14166666666666664, 0.265625, 0.275, 0.2265625, 0.275
1, 0.003125, 0.2833333333333333, 0.05625, 0.2833333333333333, 0.05625, 0.4027777777777778, 0.003125, 0.4027777777777778
4, 0.9699351249567784, 0.3069747192520168, 0.9816556206319984, 0.32005589214086283, 0.7428931558946378, 0.9961704595380031, 0.7311726602194177, 0.9830892866491571
